cd_id,date,transit_delay_index
QN-10,2022-10-07,31.1
QN-10,2022-10-08,32.34
QN-10,2022-10-09,40.86
QN-10,2022-10-10,30.53
QN-10,2022-10-11,35.21
QN-10,2022-10-12,28.68
QN-10,2022-10-13,29.94
QN-10,2022-10-14,32.3
QN-10,2022-10-15,38.55
QN-10,2022-10-16,34.96
QN-10,2022-10-17,32.98
QN-10,2022-10-18,30.24
QN-10,2022-10-19,33.46
QN-10,2022-10-20,29.81
QN-10,2022-10-21,28.71
QN-10,2022-10-22,30.48
QN-10,2022-10-23,27.43
QN-10,2022-10-24,30.24
QN-10,2022-10-25,32.82
QN-10,2022-10-26,31.93
QN-10,2022-10-27,30.25
QN-10,2022-10-28,35.19
QN-10,2022-10-29,28.81
QN-10,2022-10-30,31.12
QN-10,2022-10-31,33.47
QN-10,2022-11-01,30.41
QN-10,2022-11-02,30.85
QN-10,2022-11-03,31.55
QN-10,2022-11-04,31.16
QN-10,2022-11-05,33.85
QN-10,2022-11-06,30.93
QN-10,2022-11-07,36.47
QN-10,2022-11-08,31.29
QN-10,2022-11-09,27.65
QN-10,2022-11-10,28.83
QN-10,2022-11-11,30.96
QN-10,2022-11-12,31.62
QN-10,2022-11-13,24.45
QN-10,2022-11-14,25.58
QN-10,2022-11-15,27.01
QN-10,2022-11-16,27.05
QN-10,2022-11-17,35.11
QN-10,2022-11-18,29.77
QN-10,2022-11-19,26.16
QN-10,2022-11-20,28.81
QN-10,2022-11-21,30.7
QN-10,2022-11-22,29.36
QN-10,2022-11-23,30.08
QN-10,2022-11-24,32.4
QN-10,2022-11-25,33.79
QN-10,2022-11-26,37.43
QN-10,2022-11-27,30.8
QN-10,2022-11-28,28.54
QN-10,2022-11-29,28.68
QN-10,2022-11-30,31.34
QN-10,2022-12-01,31.51
QN-10,2022-12-02,31.72
QN-10,2022-12-03,25.27
QN-10,2022-12-04,24.84
QN-10,2022-12-05,29.2
QN-10,2022-12-06,27.43
QN-10,2022-12-07,26.5
QN-10,2022-12-08,30.27
QN-10,2022-12-09,27.64
QN-10,2022-12-10,28.97
QN-10,2022-12-11,26.05
QN-10,2022-12-12,27.4
QN-10,2022-12-13,24.59
QN-10,2022-12-14,24.15
QN-10,2022-12-15,32.14
QN-10,2022-12-16,29.3
QN-10,2022-12-17,27.82
QN-10,2022-12-18,24.28
QN-10,2022-12-19,24.69
QN-10,2022-12-20,26.12
QN-10,2022-12-21,27.37
QN-10,2022-12-22,27.55
QN-10,2022-12-23,28.63
QN-10,2022-12-24,26.63
QN-10,2022-12-25,22.96
QN-10,2022-12-26,26.16
QN-10,2022-12-27,30.53
QN-10,2022-12-28,37.7
QN-10,2022-12-29,27.64
QN-10,2022-12-30,32.56
QN-10,2022-12-31,23.17
QN-10,2023-01-01,26.85
QN-10,2023-01-02,29.02
QN-10,2023-01-03,25.98
QN-10,2023-01-04,25.75
QN-10,2023-01-05,22.55
QN-10,2023-01-06,27.12
QN-10,2023-01-07,24.22
QN-10,2023-01-08,21.89
QN-10,2023-01-09,22.63
QN-10,2023-01-10,25.8
QN-10,2023-01-11,28.42
QN-10,2023-01-12,30.18
QN-10,2023-01-13,34.08
QN-10,2023-01-14,27.35
QN-10,2023-01-15,21.78
QN-10,2023-01-16,23.05
QN-10,2023-01-17,30.33
QN-10,2023-01-18,27.73
QN-10,2023-01-19,24.49
QN-10,2023-01-20,28.66
QN-10,2023-01-21,24.84
QN-10,2023-01-22,25.4
QN-10,2023-01-23,22.6
QN-10,2023-01-24,24.15
QN-10,2023-01-25,29.94
QN-10,2023-01-26,27.02
QN-10,2023-01-27,28.46
QN-10,2023-01-28,24.8
QN-10,2023-01-29,25.49
QN-10,2023-01-30,25.92
QN-10,2023-01-31,31.52
QN-10,2023-02-01,30.07
QN-10,2023-02-02,27.33
QN-10,2023-02-03,26.07
QN-10,2023-02-04,22.2
QN-10,2023-02-05,29.6
QN-10,2023-02-06,26.98
QN-10,2023-02-07,25.02
QN-10,2023-02-08,26.73
QN-10,2023-02-09,26.36
QN-10,2023-02-10,30.06
QN-10,2023-02-11,27.69
QN-10,2023-02-12,26.78
QN-10,2023-02-13,23.69
QN-10,2023-02-14,24.35
QN-10,2023-02-15,25.69
QN-10,2023-02-16,23.56
QN-10,2023-02-17,29.5
QN-10,2023-02-18,23.64
QN-10,2023-02-19,28.76
QN-10,2023-02-20,30.41
QN-10,2023-02-21,23.01
QN-10,2023-02-22,24.51
QN-10,2023-02-23,26.07
QN-10,2023-02-24,25.56
QN-10,2023-02-25,28.08
QN-10,2023-02-26,26.16
QN-10,2023-02-27,30.67
QN-10,2023-02-28,27.34
QN-10,2023-03-01,31.41
QN-10,2023-03-02,26.3
QN-10,2023-03-03,28.49
QN-10,2023-03-04,26.38
QN-10,2023-03-05,22.18
QN-10,2023-03-06,21.21
QN-10,2023-03-07,26.75
QN-10,2023-03-08,26.76
QN-10,2023-03-09,27.59
QN-10,2023-03-10,25.0
QN-10,2023-03-11,31.97
QN-10,2023-03-12,28.35
QN-10,2023-03-13,29.48
QN-10,2023-03-14,28.43
QN-10,2023-03-15,25.18
QN-10,2023-03-16,24.87
QN-10,2023-03-17,26.22
QN-10,2023-03-18,28.8
QN-10,2023-03-19,27.39
QN-10,2023-03-20,25.06
QN-10,2023-03-21,24.82
QN-10,2023-03-22,27.2
QN-10,2023-03-23,25.67
QN-10,2023-03-24,28.34
QN-10,2023-03-25,27.63
QN-10,2023-03-26,27.08
QN-10,2023-03-27,29.97
QN-10,2023-03-28,29.01
QN-10,2023-03-29,27.75
QN-10,2023-03-30,26.42
QN-10,2023-03-31,28.28
QN-10,2023-04-01,33.69
QN-10,2023-04-02,28.01
QN-10,2023-04-03,30.26
QN-10,2023-04-04,27.84
QN-10,2023-04-05,28.24
QN-10,2023-04-06,29.4
QN-10,2023-04-07,32.25
QN-10,2023-04-08,28.63
QN-10,2023-04-09,32.93
QN-10,2023-04-10,29.14
QN-10,2023-04-11,32.0
QN-10,2023-04-12,32.79
QN-10,2023-04-13,27.13
QN-10,2023-04-14,28.97
QN-10,2023-04-15,34.59
QN-10,2023-04-16,33.39
QN-10,2023-04-17,28.62
QN-10,2023-04-18,26.81
QN-10,2023-04-19,27.75
QN-10,2023-04-20,31.7
QN-10,2023-04-21,37.43
QN-10,2023-04-22,39.04
QN-10,2023-04-23,33.16
QN-10,2023-04-24,28.84
QN-10,2023-04-25,28.85
QN-10,2023-04-26,27.03
QN-10,2023-04-27,26.76
QN-10,2023-04-28,24.45
QN-10,2023-04-29,28.13
QN-10,2023-04-30,28.43
QN-10,2023-05-01,33.95
QN-10,2023-05-02,31.47
QN-10,2023-05-03,36.78
QN-10,2023-05-04,31.61
QN-10,2023-05-05,27.86
QN-10,2023-05-06,30.52
QN-10,2023-05-07,28.79
QN-10,2023-05-08,33.16
QN-10,2023-05-09,30.26
QN-10,2023-05-10,36.08
QN-10,2023-05-11,33.89
QN-10,2023-05-12,39.17
QN-10,2023-05-13,31.09
QN-10,2023-05-14,28.92
QN-10,2023-05-15,31.05
QN-10,2023-05-16,79.33
QN-10,2023-05-17,32.5
QN-10,2023-05-18,29.19
QN-10,2023-05-19,41.24
QN-10,2023-05-20,33.61
QN-10,2023-05-21,35.17
QN-10,2023-05-22,33.19
QN-10,2023-05-23,30.48
QN-10,2023-05-24,31.64
QN-10,2023-05-25,32.84
QN-10,2023-05-26,32.94
QN-10,2023-05-27,30.56
QN-10,2023-05-28,33.09
QN-10,2023-05-29,32.32
QN-10,2023-05-30,31.69
QN-10,2023-05-31,32.6
QN-10,2023-06-01,37.68
QN-10,2023-06-02,30.58
QN-10,2023-06-03,32.51
QN-10,2023-06-04,39.84
QN-10,2023-06-05,38.47
QN-10,2023-06-06,32.54
QN-10,2023-06-07,33.88
QN-10,2023-06-08,34.61
QN-10,2023-06-09,33.24
QN-10,2023-06-10,31.94
QN-10,2023-06-11,29.85
QN-10,2023-06-12,34.89
QN-10,2023-06-13,32.44
QN-10,2023-06-14,37.19
QN-10,2023-06-15,35.77
QN-10,2023-06-16,33.36
QN-10,2023-06-17,32.89
QN-10,2023-06-18,34.48
QN-10,2023-06-19,36.72
QN-10,2023-06-20,33.92
QN-10,2023-06-21,32.85
QN-10,2023-06-22,33.67
QN-10,2023-06-23,33.9
QN-10,2023-06-24,35.3
QN-10,2023-06-25,33.49
QN-10,2023-06-26,34.45
QN-10,2023-06-27,43.2
QN-10,2023-06-28,31.43
QN-10,2023-06-29,31.06
QN-10,2023-06-30,30.01
QN-10,2023-07-01,39.87
QN-10,2023-07-02,29.98
QN-10,2023-07-03,30.95
QN-10,2023-07-04,37.5
QN-10,2023-07-05,33.57
QN-10,2023-07-06,30.5
QN-10,2023-07-07,32.1
QN-10,2023-07-08,32.35
QN-10,2023-07-09,33.55
QN-10,2023-07-10,35.84
QN-10,2023-07-11,38.53
QN-10,2023-07-12,36.97
QN-10,2023-07-13,34.45
QN-10,2023-07-14,33.13
QN-10,2023-07-15,31.32
QN-10,2023-07-16,36.43
QN-10,2023-07-17,31.69
QN-10,2023-07-18,29.82
QN-10,2023-07-19,38.62
QN-10,2023-07-20,30.96
QN-10,2023-07-21,32.87
QN-10,2023-07-22,36.6
QN-10,2023-07-23,35.54
QN-10,2023-07-24,31.97
QN-10,2023-07-25,32.56
QN-10,2023-07-26,33.87
QN-10,2023-07-27,39.89
QN-10,2023-07-28,35.94
QN-10,2023-07-29,38.0
QN-10,2023-07-30,33.69
QN-10,2023-07-31,37.68
QN-10,2023-08-01,31.5
QN-10,2023-08-02,37.43
QN-10,2023-08-03,34.68
QN-10,2023-08-04,36.31
QN-10,2023-08-05,43.23
QN-10,2023-08-06,31.99
QN-10,2023-08-07,32.2
QN-10,2023-08-08,34.68
QN-10,2023-08-09,33.09
QN-10,2023-08-10,37.77
QN-10,2023-08-11,36.11
QN-10,2023-08-12,32.77
QN-10,2023-08-13,36.23
QN-10,2023-08-14,36.83
QN-10,2023-08-15,37.35
QN-10,2023-08-16,30.86
QN-10,2023-08-17,30.33
QN-10,2023-08-18,32.45
QN-10,2023-08-19,33.04
QN-10,2023-08-20,30.0
QN-10,2023-08-21,29.77
QN-10,2023-08-22,34.0
QN-10,2023-08-23,35.33
QN-10,2023-08-24,35.12
QN-10,2023-08-25,32.89
QN-10,2023-08-26,37.98
QN-10,2023-08-27,34.62
QN-10,2023-08-28,31.37
QN-10,2023-08-29,32.05
QN-10,2023-08-30,30.98
QN-10,2023-08-31,38.73
QN-10,2023-09-01,34.03
QN-10,2023-09-02,34.67
QN-10,2023-09-03,35.08
QN-10,2023-09-04,37.47
QN-10,2023-09-05,35.63
QN-10,2023-09-06,34.4
QN-10,2023-09-07,36.75
QN-10,2023-09-08,38.68
QN-10,2023-09-09,33.18
QN-10,2023-09-10,33.35
QN-10,2023-09-11,34.09
QN-10,2023-09-12,33.32
QN-10,2023-09-13,34.36
QN-10,2023-09-14,33.87
QN-10,2023-09-15,32.75
QN-10,2023-09-16,35.77
QN-10,2023-09-17,30.69
QN-10,2023-09-18,36.86
QN-10,2023-09-19,31.63
QN-10,2023-09-20,32.71
QN-10,2023-09-21,31.37
QN-10,2023-09-22,35.83
QN-10,2023-09-23,38.54
QN-10,2023-09-24,39.82
QN-10,2023-09-25,36.31
QN-10,2023-09-26,34.26
QN-10,2023-09-27,31.61
QN-10,2023-09-28,33.66
QN-10,2023-09-29,32.29
QN-10,2023-09-30,38.25
QN-10,2023-10-01,33.42
QN-10,2023-10-02,39.26
QN-10,2023-10-03,33.8
QN-10,2023-10-04,37.65
QN-10,2023-10-05,27.9
QN-10,2023-10-06,31.41
QN-10,2023-10-07,28.64
QN-10,2023-10-08,31.36
QN-10,2023-10-09,34.14
QN-10,2023-10-10,32.14
QN-10,2023-10-11,32.55
QN-10,2023-10-12,34.42
QN-10,2023-10-13,35.13
QN-10,2023-10-14,35.36
QN-10,2023-10-15,31.62
QN-10,2023-10-16,31.26
QN-10,2023-10-17,33.23
QN-10,2023-10-18,27.86
QN-10,2023-10-19,30.74
QN-10,2023-10-20,32.58
QN-10,2023-10-21,34.01
QN-10,2023-10-22,33.92
QN-10,2023-10-23,30.67
QN-10,2023-10-24,33.18
QN-10,2023-10-25,30.3
QN-10,2023-10-26,34.11
QN-10,2023-10-27,37.68
QN-10,2023-10-28,34.54
QN-10,2023-10-29,31.37
QN-10,2023-10-30,30.48
QN-10,2023-10-31,35.61
QN-10,2023-11-01,31.02
QN-10,2023-11-02,32.62
QN-10,2023-11-03,33.14
QN-10,2023-11-04,35.07
QN-10,2023-11-05,30.59
QN-10,2023-11-06,33.44
QN-10,2023-11-07,31.08
QN-10,2023-11-08,27.54
QN-10,2023-11-09,30.0
QN-10,2023-11-10,28.14
QN-10,2023-11-11,30.34
QN-10,2023-11-12,28.52
QN-10,2023-11-13,30.29
QN-10,2023-11-14,30.83
QN-10,2023-11-15,32.78
QN-10,2023-11-16,30.71
QN-10,2023-11-17,28.16
QN-10,2023-11-18,27.79
QN-10,2023-11-19,26.32
QN-10,2023-11-20,31.17
QN-10,2023-11-21,36.76
QN-10,2023-11-22,35.07
QN-10,2023-11-23,32.11
QN-10,2023-11-24,31.83
QN-10,2023-11-25,33.28
QN-10,2023-11-26,29.54
QN-10,2023-11-27,29.08
QN-10,2023-11-28,30.46
QN-10,2023-11-29,28.7
QN-10,2023-11-30,31.02
QN-10,2023-12-01,30.44
QN-10,2023-12-02,27.71
QN-10,2023-12-03,27.16
QN-10,2023-12-04,32.86
QN-10,2023-12-05,34.69
QN-10,2023-12-06,32.41
QN-10,2023-12-07,29.47
QN-10,2023-12-08,29.28
QN-10,2023-12-09,29.45
QN-10,2023-12-10,28.33
QN-10,2023-12-11,31.57
QN-10,2023-12-12,28.59
QN-10,2023-12-13,26.5
QN-10,2023-12-14,29.89
QN-10,2023-12-15,30.95
QN-10,2023-12-16,29.6
QN-10,2023-12-17,26.62
QN-10,2023-12-18,23.13
QN-10,2023-12-19,25.0
QN-10,2023-12-20,25.6
QN-10,2023-12-21,30.52
QN-10,2023-12-22,29.19
QN-10,2023-12-23,32.19
QN-10,2023-12-24,25.86
QN-10,2023-12-25,29.91
QN-10,2023-12-26,23.94
QN-10,2023-12-27,22.36
QN-10,2023-12-28,23.6
QN-10,2023-12-29,25.26
QN-10,2023-12-30,30.51
QN-10,2023-12-31,24.35
QN-10,2024-01-01,28.57
QN-10,2024-01-02,28.49
QN-10,2024-01-03,32.41
QN-10,2024-01-04,24.9
QN-10,2024-01-05,26.05
QN-10,2024-01-06,25.51
QN-10,2024-01-07,25.12
QN-10,2024-01-08,29.05
QN-10,2024-01-09,27.76
QN-10,2024-01-10,29.48
QN-10,2024-01-11,31.72
QN-10,2024-01-12,24.79
QN-10,2024-01-13,28.37
QN-10,2024-01-14,24.57
QN-10,2024-01-15,27.23
QN-10,2024-01-16,29.16
QN-10,2024-01-17,26.91
QN-10,2024-01-18,28.64
QN-10,2024-01-19,26.43
QN-10,2024-01-20,29.54
QN-10,2024-01-21,25.83
QN-10,2024-01-22,25.62
QN-10,2024-01-23,26.47
QN-10,2024-01-24,24.8
QN-10,2024-01-25,25.98
QN-10,2024-01-26,26.4
QN-10,2024-01-27,29.23
QN-10,2024-01-28,27.8
QN-10,2024-01-29,29.76
QN-10,2024-01-30,27.34
QN-10,2024-01-31,26.35
QN-10,2024-02-01,25.87
QN-10,2024-02-02,24.44
QN-10,2024-02-03,23.38
QN-10,2024-02-04,88.64
QN-10,2024-02-05,27.73
QN-10,2024-02-06,33.15
QN-10,2024-02-07,31.03
QN-10,2024-02-08,27.77
QN-10,2024-02-09,27.85
QN-10,2024-02-10,26.99
QN-10,2024-02-11,23.97
QN-10,2024-02-12,25.02
QN-10,2024-02-13,24.6
QN-10,2024-02-14,25.95
QN-10,2024-02-15,26.28
QN-10,2024-02-16,27.83
QN-10,2024-02-17,28.6
QN-10,2024-02-18,28.61
QN-10,2024-02-19,27.9
QN-10,2024-02-20,25.95
QN-10,2024-02-21,27.61
QN-10,2024-02-22,27.3
QN-10,2024-02-23,28.36
QN-10,2024-02-24,28.23
QN-10,2024-02-25,32.13
QN-10,2024-02-26,27.94
QN-10,2024-02-27,26.42
QN-10,2024-02-28,23.24
QN-10,2024-02-29,22.24
QN-10,2024-03-01,29.07
QN-10,2024-03-02,26.79
QN-10,2024-03-03,37.62
QN-10,2024-03-04,29.91
QN-10,2024-03-05,31.59
QN-10,2024-03-06,25.4
QN-10,2024-03-07,22.1
QN-10,2024-03-08,24.04
QN-10,2024-03-09,25.27
QN-10,2024-03-10,24.84
QN-10,2024-03-11,22.0
QN-10,2024-03-12,28.03
QN-10,2024-03-13,29.24
QN-10,2024-03-14,30.93
QN-10,2024-03-15,25.85
QN-10,2024-03-16,25.57
QN-10,2024-03-17,30.51
QN-10,2024-03-18,34.79
QN-10,2024-03-19,28.53
QN-10,2024-03-20,25.42
QN-10,2024-03-21,29.5
QN-10,2024-03-22,29.9
QN-10,2024-03-23,30.46
QN-10,2024-03-24,29.35
QN-10,2024-03-25,31.27
QN-10,2024-03-26,33.15
QN-10,2024-03-27,32.74
QN-10,2024-03-28,38.25
QN-10,2024-03-29,30.01
QN-10,2024-03-30,29.71
QN-10,2024-03-31,36.46
QN-10,2024-04-01,35.99
QN-10,2024-04-02,31.61
QN-10,2024-04-03,27.3
QN-10,2024-04-04,29.02
QN-10,2024-04-05,26.8
QN-10,2024-04-06,30.07
QN-10,2024-04-07,26.63
QN-10,2024-04-08,27.94
QN-10,2024-04-09,35.95
QN-10,2024-04-10,29.09
QN-10,2024-04-11,26.88
QN-10,2024-04-12,27.81
QN-10,2024-04-13,32.19
QN-10,2024-04-14,36.06
QN-10,2024-04-15,30.86
QN-10,2024-04-16,32.18
QN-10,2024-04-17,31.35
QN-10,2024-04-18,31.73
QN-10,2024-04-19,30.88
QN-10,2024-04-20,31.74
QN-10,2024-04-21,30.9
QN-10,2024-04-22,32.76
QN-10,2024-04-23,31.91
QN-10,2024-04-24,30.88
QN-10,2024-04-25,30.64
QN-10,2024-04-26,29.18
QN-10,2024-04-27,32.65
QN-10,2024-04-28,37.44
QN-10,2024-04-29,29.05
QN-10,2024-04-30,28.4
QN-10,2024-05-01,32.88
QN-10,2024-05-02,33.0
QN-10,2024-05-03,31.72
QN-10,2024-05-04,34.09
QN-10,2024-05-05,29.39
QN-10,2024-05-06,39.32
QN-10,2024-05-07,33.45
QN-10,2024-05-08,33.67
QN-10,2024-05-09,31.15
QN-10,2024-05-10,30.59
QN-10,2024-05-11,35.22
QN-10,2024-05-12,39.04
QN-10,2024-05-13,39.26
QN-10,2024-05-14,34.63
QN-10,2024-05-15,31.19
QN-10,2024-05-16,31.08
QN-10,2024-05-17,30.05
QN-10,2024-05-18,28.96
QN-10,2024-05-19,30.12
QN-10,2024-05-20,33.94
QN-10,2024-05-21,29.85
QN-10,2024-05-22,30.86
QN-10,2024-05-23,35.44
QN-10,2024-05-24,33.2
QN-10,2024-05-25,32.02
QN-10,2024-05-26,31.02
QN-10,2024-05-27,33.38
QN-10,2024-05-28,34.24
QN-10,2024-05-29,34.96
QN-10,2024-05-30,31.79
QN-10,2024-05-31,41.23
QN-10,2024-06-01,41.38
QN-10,2024-06-02,35.68
QN-10,2024-06-03,38.36
QN-10,2024-06-04,38.48
QN-10,2024-06-05,39.05
QN-10,2024-06-06,36.55
QN-10,2024-06-07,35.42
QN-10,2024-06-08,35.44
QN-10,2024-06-09,31.63
QN-10,2024-06-10,37.6
QN-10,2024-06-11,36.91
QN-10,2024-06-12,33.52
QN-10,2024-06-13,34.71
QN-10,2024-06-14,36.0
QN-10,2024-06-15,43.99
QN-10,2024-06-16,36.21
QN-10,2024-06-17,37.58
QN-10,2024-06-18,33.71
QN-10,2024-06-19,34.83
QN-10,2024-06-20,32.54
QN-10,2024-06-21,33.28
QN-10,2024-06-22,34.74
QN-10,2024-06-23,36.91
QN-10,2024-06-24,36.12
QN-10,2024-06-25,33.89
QN-10,2024-06-26,39.17
QN-10,2024-06-27,34.02
QN-10,2024-06-28,39.86
QN-10,2024-06-29,33.39
QN-10,2024-06-30,33.1
QN-10,2024-07-01,32.88
QN-10,2024-07-02,34.62
QN-10,2024-07-03,34.91
QN-10,2024-07-04,35.81
QN-10,2024-07-05,34.49
QN-10,2024-07-06,39.49
QN-10,2024-07-07,39.9
QN-10,2024-07-08,37.2
QN-10,2024-07-09,37.15
QN-10,2024-07-10,35.62
QN-10,2024-07-11,39.94
QN-10,2024-07-12,35.33
QN-10,2024-07-13,39.02
QN-10,2024-07-14,36.33
QN-10,2024-07-15,35.0
QN-10,2024-07-16,35.78
QN-10,2024-07-17,38.22
QN-10,2024-07-18,36.01
QN-10,2024-07-19,37.71
QN-10,2024-07-20,36.01
QN-10,2024-07-21,35.87
QN-10,2024-07-22,38.96
QN-10,2024-07-23,53.03
QN-10,2024-07-24,35.04
QN-10,2024-07-25,42.68
QN-10,2024-07-26,33.8
QN-10,2024-07-27,38.2
QN-10,2024-07-28,36.46
QN-10,2024-07-29,36.9
QN-10,2024-07-30,38.41
QN-10,2024-07-31,36.1
QN-10,2024-08-01,34.28
QN-10,2024-08-02,36.6
QN-10,2024-08-03,37.88
QN-10,2024-08-04,34.35
QN-10,2024-08-05,36.31
QN-10,2024-08-06,38.22
QN-10,2024-08-07,36.51
QN-10,2024-08-08,36.95
QN-10,2024-08-09,35.23
QN-10,2024-08-10,35.3
QN-10,2024-08-11,35.9
QN-10,2024-08-12,36.55
QN-10,2024-08-13,36.53
QN-10,2024-08-14,37.65
QN-10,2024-08-15,35.62
QN-10,2024-08-16,36.53
QN-10,2024-08-17,35.36
QN-10,2024-08-18,35.5
QN-10,2024-08-19,33.2
QN-10,2024-08-20,36.67
QN-10,2024-08-21,35.66
QN-10,2024-08-22,36.47
QN-10,2024-08-23,38.99
QN-10,2024-08-24,40.79
QN-10,2024-08-25,39.36
QN-10,2024-08-26,35.54
QN-10,2024-08-27,35.58
QN-10,2024-08-28,33.41
QN-10,2024-08-29,34.57
QN-10,2024-08-30,34.69
QN-10,2024-08-31,36.64
QN-10,2024-09-01,34.98
QN-10,2024-09-02,35.68
QN-10,2024-09-03,33.65
QN-10,2024-09-04,36.29
QN-10,2024-09-05,37.31
QN-10,2024-09-06,40.96
QN-10,2024-09-07,38.71
QN-10,2024-09-08,36.98
QN-10,2024-09-09,32.79
QN-10,2024-09-10,32.48
QN-10,2024-09-11,44.95
QN-10,2024-09-12,37.3
QN-10,2024-09-13,38.38
QN-10,2024-09-14,33.71
QN-10,2024-09-15,33.92
QN-10,2024-09-16,34.43
QN-10,2024-09-17,41.1
QN-10,2024-09-18,34.05
QN-10,2024-09-19,36.34
QN-10,2024-09-20,38.41
QN-10,2024-09-21,37.81
QN-10,2024-09-22,36.81
QN-10,2024-09-23,34.02
QN-10,2024-09-24,37.66
QN-10,2024-09-25,39.67
QN-10,2024-09-26,33.82
QN-10,2024-09-27,33.99
QN-10,2024-09-28,38.05
QN-10,2024-09-29,37.65
QN-10,2024-09-30,43.96
QN-10,2024-10-01,36.82
QN-10,2024-10-02,34.62
QN-10,2024-10-03,33.12
QN-10,2024-10-04,34.58
QN-10,2024-10-05,32.75
QN-10,2024-10-06,31.44
QN-10,2024-10-07,35.23
QN-10,2024-10-08,34.66
QN-10,2024-10-09,31.79
QN-10,2024-10-10,29.83
QN-10,2024-10-11,32.82
QN-10,2024-10-12,34.29
QN-10,2024-10-13,39.95
QN-10,2024-10-14,33.47
QN-10,2024-10-15,29.01
QN-10,2024-10-16,29.41
QN-10,2024-10-17,31.13
QN-10,2024-10-18,31.51
QN-10,2024-10-19,34.42
QN-10,2024-10-20,34.57
QN-10,2024-10-21,43.11
QN-10,2024-10-22,38.97
QN-10,2024-10-23,34.16
QN-10,2024-10-24,34.76
QN-10,2024-10-25,33.77
QN-10,2024-10-26,35.04
QN-10,2024-10-27,37.96
QN-10,2024-10-28,37.65
QN-10,2024-10-29,32.02
QN-10,2024-10-30,33.45
QN-10,2024-10-31,29.35
QN-10,2024-11-01,28.94
QN-10,2024-11-02,29.38
QN-10,2024-11-03,31.21
QN-10,2024-11-04,32.25
QN-10,2024-11-05,33.69
QN-10,2024-11-06,33.0
QN-10,2024-11-07,35.24
QN-10,2024-11-08,38.25
QN-10,2024-11-09,32.08
QN-10,2024-11-10,33.49
QN-10,2024-11-11,33.84
QN-10,2024-11-12,31.85
QN-10,2024-11-13,35.7
QN-10,2024-11-14,32.07
QN-10,2024-11-15,29.68
QN-10,2024-11-16,29.19
QN-10,2024-11-17,30.47
QN-10,2024-11-18,46.05
QN-10,2024-11-19,34.27
QN-10,2024-11-20,29.75
QN-10,2024-11-21,30.23
QN-10,2024-11-22,29.15
QN-10,2024-11-23,30.44
QN-10,2024-11-24,32.3
QN-10,2024-11-25,31.79
QN-10,2024-11-26,30.43
QN-10,2024-11-27,36.04
QN-10,2024-11-28,38.63
QN-10,2024-11-29,27.7
QN-10,2024-11-30,31.37
QN-10,2024-12-01,27.26
QN-10,2024-12-02,29.47
QN-10,2024-12-03,32.19
QN-10,2024-12-04,35.95
QN-10,2024-12-05,29.19
QN-10,2024-12-06,26.66
QN-10,2024-12-07,28.07
QN-10,2024-12-08,28.83
QN-10,2024-12-09,29.81
QN-10,2024-12-10,32.55
QN-10,2024-12-11,30.84
QN-10,2024-12-12,27.83
QN-10,2024-12-13,32.78
QN-10,2024-12-14,33.35
QN-10,2024-12-15,32.65
QN-10,2024-12-16,26.97
QN-10,2024-12-17,27.55
QN-10,2024-12-18,32.63
QN-10,2024-12-19,27.42
QN-10,2024-12-20,28.61
QN-10,2024-12-21,27.86
QN-10,2024-12-22,25.07
QN-10,2024-12-23,26.35
QN-10,2024-12-24,26.56
QN-10,2024-12-25,32.95
QN-10,2024-12-26,28.33
QN-10,2024-12-27,32.54
QN-10,2024-12-28,28.81
QN-10,2024-12-29,27.92
QN-10,2024-12-30,23.93
QN-10,2024-12-31,25.41
QN-10,2025-01-01,28.85
QN-10,2025-01-02,28.08
QN-10,2025-01-03,28.87
QN-10,2025-01-04,27.14
QN-10,2025-01-05,32.53
QN-10,2025-01-06,31.98
QN-10,2025-01-07,28.97
QN-10,2025-01-08,28.31
QN-10,2025-01-09,29.01
QN-10,2025-01-10,32.65
QN-10,2025-01-11,22.24
QN-10,2025-01-12,30.7
QN-10,2025-01-13,22.88
QN-10,2025-01-14,27.45
QN-10,2025-01-15,33.59
QN-10,2025-01-16,30.45
QN-10,2025-01-17,25.89
QN-10,2025-01-18,27.92
QN-10,2025-01-19,26.83
QN-10,2025-01-20,28.06
QN-10,2025-01-21,28.32
QN-10,2025-01-22,28.14
QN-10,2025-01-23,35.74
QN-10,2025-01-24,34.12
QN-10,2025-01-25,29.83
QN-10,2025-01-26,29.38
QN-10,2025-01-27,28.18
QN-10,2025-01-28,40.13
QN-10,2025-01-29,31.95
QN-10,2025-01-30,22.68
QN-10,2025-01-31,24.54
QN-10,2025-02-01,24.1
QN-10,2025-02-02,25.29
QN-10,2025-02-03,23.23
QN-10,2025-02-04,30.66
QN-10,2025-02-05,27.75
QN-10,2025-02-06,23.97
QN-10,2025-02-07,28.24
QN-10,2025-02-08,31.56
QN-10,2025-02-09,29.06
QN-10,2025-02-10,27.63
QN-10,2025-02-11,24.96
QN-10,2025-02-12,31.08
QN-10,2025-02-13,23.39
QN-10,2025-02-14,30.37
QN-10,2025-02-15,26.53
QN-10,2025-02-16,29.64
QN-10,2025-02-17,39.05
QN-10,2025-02-18,25.49
QN-10,2025-02-19,27.75
QN-10,2025-02-20,26.68
QN-10,2025-02-21,30.0
QN-10,2025-02-22,34.26
QN-10,2025-02-23,29.47
QN-10,2025-02-24,26.8
QN-10,2025-02-25,28.18
QN-10,2025-02-26,27.19
